incorrectly in-kuh-rek-lee
shimmerin' shi-muh-ring
korben korben
sundried sundrid
dididee dididee
phasis phasis
hanukkah hanukkah
memorials muh-mor-ee-uhls
clowns'll klaouhnsll
yaself yaself
swaggering swa-gring
'copy' kah-pee
outschool outschool
mrkendrick mrkendrick
blustering bluh-string
counterclo counterclo
hodd hodd
predefined pree-di-fiynd
slabbin' slabbing
hi's hiys
grita grita
molestors molestors
foyche foyche
ell el
allahhhhhh allahhhhhh
shofer shofer
jahron jahron
befell bi-fel
s'en sen
depuis depuis
distinct di-stingt
l't lt
ultimo uhl-tuh-moh
dplore dplore
mac's maks
l'et let
redshill redshill
crustacs crustacs
rouses raouhzs
masi's masis
chiggananah chiggananah
ardon ardon
fua fua
chris'ties kri-stees
steviiee steviiee
yeahyeahyeah yeahyeahyeah
jinjoo jinjoo
bedposts bed-pohsts
legdrops legdrops
spitefully spiyt-fuh-lee
crp crp
hamhock hamhock
reconstruct ree-kuhn-struhkt
archetypal ahr-ki-tiy-puhl
m'friend mfriend
rhinos riy-nohs
blami blami
cesario cesario
trece trece
agression agression
fraudulents frah-juh-luhnts
unjust uhn-juhst
trucha trucha
flood's fluhds
frontseat frontseat
elizzy elizzy
lightings liy-tings
stron'jay stronjay
alive's uh-liyvs
proficiency pruh-fi-shuhn-see
burglarizing burglarizing
bambaata bambaata
collaborations kuh-la-buh-ray-shuhns
whatever'll waht-e-vuhrll
blisha blisha
rof rof
mangiant mangiant
kellogg's kelloggs
you'n yoon
grimly grimly
emptiness em-tee-nuhs
fye fye
tabatha tabatha
bugarri bugarri
reflection's ri-flek-shuhns
coper koh-puhr
swieossdaganeun swieossdaganeun
yeahit yeahit
benddont benddont
geyeahhh geyeahhh
willennium willennium
highways hiy-ways
pur pur
mcdonalds's mcdonaldss
purgatorys puhr-guh-tor-ees
ami ami
duwap duwap
bumboclott bumboclott
schem schem
rosenburg rosenburg
ob' ob
tnaw tnaw
nsync's nsyncs
erp erp
chanterelle shan-tuh-rel
retains ri-tayns
arbours arbours
hallucinogenics huh-loo-suh-nuh-je-niks
catapulted ka-tuh-puhltd
scriptin' scripting
dismeant dismeant
buzzcut buzzcut
miko miko
thisbut thisbut
hastened hay-snd
squaaad squaaad
chilblains chil-blayns
ape ayp
erasable i-ray-suh-buhl
melvoin melvoin
maud maud
addis addis
knowingly knowingly
politeness politeness
sponges spuhnjs
pike piyk
detain di-tayn
chopin chopin
religion ri-li-juhn
nickles nickles
chapagne chapagne
tamadotchi tamadotchi
possessions puh-ze-shuhns
subborn subborn
''put pouht
pea's pees
nightbreak nightbreak
expidite expidite
abducts ab-duhkts
nord nord
'ayo' ayo
tuffet tuh-fuht
parking parking
undergag undergag
moi's mois
fundings fundings
breeding bree-ding
mcdoubles mcdoubles
sct sct
pooking pooking
shyly shyly
naranja naranja
up8x up8x
kraftwerk kraftwerk
'boyz boyz
omarosa omarosa
tect tect
nnew nnew
everythingisfine everythingisfine
rolloh rolloh
makeable may-kuh-buhl
but'chu butchu
shee shee
cuuuzzz cuuuzzz
jisoro jisoro
uzoma uzoma
niqqas niqqas
counldnt counldnt
freakness freakness
wordds wordds
coart coart
folled folld
as's uhzs
schepman schepman
itto itto
amd amd
lovelifeloyalty lovelifeloyalty
andtee andtee
corday corday
verney verney
suggestive suhg-je-stiv
etron etron
possies possies
pinger ping-uhr
brawl brahl
derailment di-rayl-muhnt
conversin' conversing
arranger uh-rayn-juhr
ninteteen ninteteen
breon breon
mirthlet's mirthlets
unknow unknow
ormentive ormentive
misletoe's misletoes
cheatcode cheatcode
decisiveness decisiveness
catered kay-tuhrd
obra obra
incarceration's in-kahr-suh-ray-shuhns
segundos segundos
singers' sing-uhrs
atrapaste atrapaste
bravry bravry
chuppa chuppa
scuffs skuhfs
adolenscence adolenscence
dortmund dortmund
anddarlin' anddarling
olvidarte olvidarte
fledgling flej-ling
hushwhoa hushwhoa
loveay loveay
ii'll iill
usay usay
infinities infinities
shrums shrums
konnen konnen
soundview soundview
balthazar's balthazars
bmichristian bmichristian
lotiony lotiony
itay itay
sf4 sf4
superpoke superpoke
relefction's relefctions
meditatin' meditating
pbbles pbbles
brimming brimming
fishbone fishbone
eradication i-ra-duh-kay-shuhn
blonded blahndd
necesitamos necesitamos
'send' send
bullgod bullgod
sunrays sunrays
meak meak
hypnotiser hypnotiser
plied plid
mintues mintues
aflutter uh-fluh-tuhr
youx3 youx3
shmurder shmurder
vicous vicous
5'hunit 5hunit
lucy's lucys
benzitos benzitos
lotioned loh-shuhnd
heif heif
cateras cateras
slitch slitch
aflight aflight
cronic cronic
festa festa
migida migida
isolde isolde
voidfaith voidfaith
collosal collosal
mdc mdc
shabbat shabbat
here'd hird
shaggs shaggs
ogletree ogletree
brittenham brittenham
20million 20million
petitioner puh-ti-shnuhr
gloyal gloyal
mcbain mcbain
sagittariusif sagittariusif
manzano manzano
walka walka
gbp gbp
bax bax
glaston glaston
'tique tique
basten basten
watched wahchd
squawks skwahks
dayyon dayyon
appreciative uh-pree-shuh-tiv
ccr ccr
mannerisms ma-nuh-ri-zuhms
lovemirrors lovemirrors
floor'em florem
shove shuhv
negativity's ne-guh-ti-vuh-tees
motherfuckering motherfuckering
advertisements ad-vuhr-tiyz-muhnts
higher' higher
bloodred bluhd-red
glum gluhm
stefano stefano
luciano luciano
luchie luchie
broadening brahd-ning
yaaay yaaay
fi'leke fileke
fe'se fese
chickening chi-kn-ing
decieved decievd
rocky's rah-kees
gele gele
shoki shoki
alkayida alkayida
mem'ries memries
sharnice's sharnices
mu'jo myoojo
crispness crispness
king king
theus theus
mo'le mole
submersible suhb-muhr-suh-buhl
nbere nbere
oddfather oddfather
daba daba
solitaire sah-luh-ter
ogd ogd
stiflin' stiy-fling
ania ania
kaleidoscopical kaleidoscopical
hhhmm hhhmm
don'tlikethemniggas dontlikethemniggas
neh'mind nehmind
airgh airgh
hindu hindu
'squisito squisito
zatarain's zatarains
gatekeepers gayt-kee-puhrs
mojoyall mojoyall
riunite riunite
airmail er-mayl
discreethmm discreethmm
boasty boasty
franklyn franklyn
sorrel sor-uhl
painers painers
ax'd axd
gurdy gurdy
polariods polariods
exhuming exhuming
4lte 4lte
acumen a-kyoo-muhn
pawed pahd
harnessing harnessing
recreational re-kree-ay-shnuhl
dollarman dollarman
hickup hickup
eart eart
buttonflies buttonflies
disappearedtracklist disappearedtracklist
pierces pirss
ratios ray-shee-ohs
swearhaha swearhaha
freakly freakly
beaut byoot
pnb pnb
coves kohvs
waded wahdd
trever's trevers
lution lution
soak sohk
dududududu dududududu
tayral tayral
emanate e-muh-nayt
yeuhh yeuhh
backll backll
volumen volumen
timelapse timelapse
zaf zaf
blanquitas blanquitas
golddiggin golddiggin
franchi franchi
benching benching
cantare cantare
qu'rans qurans
nit nit
pes pays
etables etables
transom tran-suhm
beamy bee-mee
eaven eaven
nickies nickies
broadest broadest
givenjeep givenjeep
jama jama
owner'll oh-nuhrll
beatrice's beatrices
wallflower wahl-flaouhr
trev' trev
shielding sheel-ding
encroached in-krohchd
conjures kahn-juhrs
backwater's bak-wah-tuhrs
stength stength
cokin cokin
aleisha aleisha
haribo haribo
lith lith
jess' jes
diagrams diy-uh-grams
amm amm
sneak's sneeks
schmoov schmoov
deadlock ded-lahk
lithen lithen
gal's gals
canfor canfor
caprichosa caprichosa
vezo vezo
hogie hogie
instated instatd
contemplation kahn-tuhm-play-shuhn
babies'll babiesll
aor aor
damnation's dam-nay-shuhns
hitsville hitsville
translated translatd
imbecility im-buh-si-luh-tee
whinery whinery
redlinin' redlining
dialer diy-luhr
cameltoes cameltoes
tello tello
landmark land-mahrk
archway ahrch-way
rejuvenating rejuvenating
ezay ezay
junkee junkee
diemon diemon
catamarans ka-tuh-muh-rans
sagamore sa-guh-mor
shriveled shri-vuhld
brimstones brim-stohns
martyring martyring
sneek sneek
beziers beziers
aphrodisius aphrodisius
enthusiastic in-thoo-zee-a-stik
aleyah aleyah
lavatories lavatories
spun't spu-nt
hiv'll hivll
neuro neuro
vatta vatta
hog' hahg
misbehaviour misbehaviour
force fors
jollys jah-lees
exterminated exterminatd
captors kap-tuhrs
mrcd mrcd
paraded paradd
perfuse puhr-fyooz
gritzit gritzit
woowop woowop
bukakke bukakke
coronary kor-uh-ner-ee
unkutt unkutt
biddles biddles
voyeurs vwah-yuhrs
assailants uh-say-luhnts
streetsweepers streetsweepers
252's 252s
striaght striaght
salvaje salvaje
speeds speeds
batia batia
flaquito flaquito
coge coge
rhea ree-uh
contacto contacto
conflicting kuhn-flik-ting
barbara's barbaras
kiran kiran
khalqi khalqi
condn condn
parada parada
querido querido
biznass biznass
laraby laraby
zaymigo zaymigo
medio medio
rayas rayas
turur turur
wooaaahh wooaaahh
modena modena
dibble di-buhl
inmtside inmtside
vickey vickey
bloodsucka bloodsucka
wizzurk wizzurk
located locatd
mantegazziani mantegazziani
hogweed hahg-weed
mediaeval mediaeval
herbicidal uhr-buh-siy-dl
cating cating
brad' brad
benard benard
10tion 10tion
telana telana
andreana andreana
format for-mat
pearlies pearlies
trustees truh-stees
glo glo
'preciate preciate
crueller crueller
unuttered unutterd
baus baus
ahhaaaaaaa ahhaaaaaaa
yeaaahhhhhh yeaaahhhhhh
curatola curatola
motrin's motrins
jiv jiv
wearied wearid
fabric's fa-briks
retrovertigo retrovertigo
ronnies ronnies
mattaz mattaz
sighin'be sighinbe
whippen whippen
speckly speckly
frownin'be frowninbe
smilin'keep smilinkeep
peacelove peacelove
ol'nat olnat
townsmen townsmen
yeas yays
freecloud freecloud
formation for-may-shuhn
you'ont youont
fixaflat fixaflat
veni veni
shanine shanine
euphoriants yoo-for-ee-uhnts
tripping' tripping
'eah eah
gramophones gra-muh-fohns
ingles ing-guhls
katey katey
eeeeeeeee eeeeeeeee
chaynee chaynee
a'many amany
oohhhh oohhhh
a'with awith
wheeled weeld
bort bort
tunics too-niks
m16'll m16ll
lobbys lah-bees
pye pye
sinclarthe sinclarthe
remey remey
arnie arnie
uter uter
okilly okilly
rotch rotch
trended trendd
malk malk
moleman moleman
twork twork
kwik kwik
wiggum wiggum
policemen's policemens
bringing' bring-ing
sizzler's si-zuh-luhrs
inexpensive i-nik-spen-siv
truckstop's truckstops
plaster pla-stuhr
benny's be-nees
smizzle smizzle
propriety pruh-priy-uh-tee
eddie's eddies
gratify gra-tuh-fiy
euphemize yoo-fuh-miyz
carni carni
seahorse seahorse
sl500 sl500
sociologists soh-see-ah-luh-jist soh-shee-s
foreman's for-muhns
byline biy-liyn
dances danss
watchdog's wahch-dahgs
cardiovascular kahr-dee-oh-va-skyuh-luhr
washroom wahsh-room
intensifying intensifying
tassle tassle
swavor swavor
someody someody
tercel tuhr-suhl
talkcan't talkca-nt
crititcs crititcs
soviets soh-vee-ets
pantha pantha
pastorius pastorius
hockin' hocking
stashed stashd
tomita tomita
tamba tamba
hutcherson hutcherson
tossin' tossing
drawer's drahrs
fayetnam fayetnam
aisumasen aisumasen
without'em wi-thaouhtem
recooper' recooper
thirster thirster
aldi's aldis
korny korny
minajatwa minajatwa
olmec olmec
pompatus pompatus
lucilleit lucilleit
laurie laurie
sandwiches sandwiches
freebasing freebasing
herea herea
arewe're arewere
knid knid
rocs rahks
gghostemane gghostemane
thunderdamn thunderdamn
foreseeing foreseeing
cred' kred
thiessen thiessen
phil'a phila
'iller iller
foos foos
hunnda hunnda
trd trd
fagazines fagazines
politicized politicizd
marinade mer-uh-nayd
vodevil vodevil
hoosier hoosier
horses horss
bedadee bedadee
khashoggi's khashoggis
tippi tippi
woeh woeh
drugsay drugsay
baume baume
scooby's scoobys
gumbee gumbee
charlton charlton
van's vans
puntin puntin
rightneeditneeditright rightneeditneeditright
yacky yacky
lacefrontin lacefrontin
whiplashes whiplashes
additions uh-di-shuhns
decoy dee-koy
masterchef masterchef
haskel haskel
fisherman fi-shuhr-muhn
fraid fraid
amoco amoco
tomlin tomlin
zucker zucker
padiddle padiddle
silohutte silohutte
talkhouse talkhouse
inferiority in-fir-ee-or-uh-tee
elastics i-la-stiks
instrumentalness instrumentalness
pissin'on pissinon
manniggas manniggas
honaloha honaloha
zodiacs zoh-dee-aks
damien's damiens
thatwhat thatwhat
responsibility'this responsibilitythis
roof'll roofll
writingso writingso
antony's antonys
happeni happeni
2krizz 2krizz
acceptwhen acceptwhen
thinkinng thinkinng
moreso moreso
regreti regreti
baw baw
itanything itanything
bad bad
wordsa wordsa
thoroughbred's thuhr-uh-breds
tihanuetah tihanuetah
sposed' sposd
cockhounds cockhounds
petunias pi-toon-yuhs
redifined redifind
truth trooth
dandazies dandazies
concer concer
yanz yanz
surgeon suhr-juhn
lagga lagga
naina naina
snup snup
mayans mayans
lettermen lettermen
rolee rolee
editor e-duh-tuhr
corporals kor-pruhls
click'll klikll
frown fraouhn
acat acat
bantam ban-tuhm
top' tahp
gidalyeojyeoss gidalyeojyeoss
courtyard kort-yahrd
cheeze cheeze
owna' owna
rianbows' rianbows
dndote dndote
millones millones
santorum santorum
health's helths
matones matones
llevo llevo
inplease inplease
sacude sacude
nigga'03 ni-guh03
ajitao ajitao
cuidao cuidao
voiceover voiceover
pones pohns
beanie' bee-nee
holmie holmie
latn latn
boxeador boxeador
shoesplease shoesplease
undertouched undertouchd
piggyback pi-gee-bak
juliana juliana
letterand letterand
rash rash
stifling stiy-fling
padoui padoui
thizzled thizzld
o'clocktails oclocktails
shottie shottie
distingu distingu
ajde ajde
pation pation
hurray houh-ray
antici antici
kays kays
kudda kudda
farmin' fahr-ming
aprapeace aprapeace
borderland bor-duhr-land
fraulien fraulien
sherwood sherwood
compli compli
levers le-vuhrs
croner croner
wagging wagging
naysay naysay
seazy seazy
chip's chips
entropy en-truh-pee
peps peps
vs' veez
cakebaking cakebaking
frecks frecks
ghraib ghraib
mex2 mex2
pacient pacient
sacarte sacarte
something's suhm-things
scares skers
experimentar experimentar
quackles quackles
vivarin vivarin
seductora seductora
pista pista
choppal choppal
couv couv
tasmayi tasmayi
transitioned tran-si-shuhnd
unmask uhn-mask
fodd fodd
waiting' waiting
geechin' geeching
block' blahk
dons'll dahnsll
brucked bruckd
linear li-nee-uhr
bruddas'll bruddasll
blookah blookah
locomotive loh-kuh-moh-tiv
trindidad trindidad
williamswe've williamsweve
fuced fucd
shelltoe shelltoe
cale cale
spiritualy spiritualy
bimbo bim-boh
m'tulu mtulu
600sel 600sel
konplo konplo
ansanm ansanm
tsa tsa
dadadaaa dadadaaa
willy wi-lee
entrancing entrancing
entices in-tiyss
tushingham tushingham
dictionaries dictionaries
statins sta-tns
suckled suckld
backflippin backflippin
ernold ernold
noweh noweh
moneygrabber moneygrabber
toolcase toolcase
fluffer fluffer
skrtdraco skrtdraco
photocopy foh-tuh-kah-pee
linc' linc
sul sul
ahha ahha
waaayyy waaayyy
cankles kang-kuhls
tonguesalright tonguesalright
streetsyeahh streetsyeahh
likeda likeda
rudder ruh-duhr
fyfe fyfe
rocknroll rocknroll
immitating immitating
fetisch fetisch
afeni afeni
ramo ramo
amulets am-yuh-luhts
meemaw meemaw
somn somn
raydio raydio
beggin' begging
bloody bluh-dee
'b' bee
fuego's fuegos
swazy swazy
lolipop lolipop
ko's kos
handclaps handclaps
congac congac
opticle opticle
innovation's i-nuh-vay-shuhns
screamin'oh screaminoh
thinly thinly
dulo dulo
nickerson's nickersons
mane' mayn
stomachache stuh-muhk-ayk
suffo suffo
dyers diyrs
marbella marbella
oolala oolala
poonana poonana
saltamus saltamus
unobtained unobtaind
awaitin' awaiting
badam badam
thurston thurston
rapam rapam
illangelo illangelo
swoochy swoochy
bombbombtit bombbombtit
trafficker trafficker
wayyyyyyyyyyyy wayyyyyyyyyyyy
brainchild brayn-chiyld
earlh earlh
cts cts
rayden rayden
rickyyyyyyyyyyyyyyyyyyyyyyyyyyyyy rickyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
northumberland northumberland
baybee baybee
nominating nominating
giancana giancana
nuvarings nuvarings
jeanine jeanine
stigading stigading
meanine meanine
mudfoot mudfoot
angello angello
drivers' driy-vuhrs
pittie pittie
stonyahoy stonyahoy
puts pouhts
elevenish elevenish
harrison's harrisons
proofing proofing
jonases jonases
worldin worldin
margerie margerie
serenity's suh-re-nuh-tees
winslower winslower
burcham burcham
missionaire missionaire
anticipation's an-ti-suh-pay-shuhns
continental kahn-tuh-nen-tl
doie doie
lalalada lalalada
eyez eyez
tooked touhkd
trampled trampld
quadro quadro
adventure's uhd-ven-chuhrs
piga piga
withheld with-held
rxmn rxmn
irkin' irking
unappealing uhn-uh-pee-ling
pah pah
kaltx kaltx
prefered pri-fuhrd
poser poh-zuhr
krystelle krystelle
calcifying calcifying
ulte ulte
atan atan
certi certi
ngaru ngaru
dlu dlu
bluebird's bloo-buhrds
'caught kaht
emerald's em-ruhlds
bumbumubum bumbumubum
bergs buhrgs
lunchget lunchget
incpimp incpimp
egoneget egoneget
counterclaim kaouhn-tuhr-klaym
conisseur conisseur
hhahahehehehahahahaha hhahahehehehahahahaha
truckget truckget
yeastupid yeastupid
grisroad grisroad
himuh himuh
swinging's swing-ings
toolkit toolkit
foll' foll
community's kuh-myoo-nuh-tees
placex2 placex2
3prince 3prince
kinsel kinsel
hilltops hil-tahps
tmar tmar
learns luhrns
outselling outselling
residentials re-zuh-den-shuhls
tannoms tannoms
oat oht
energon energon
drac drac
cottages kah-tijs
calmful calmful
studants studants
grassy gra-see
buddz buddz
wolfed wouhlfd
mula mula
audmer audmer
raggity raggity
'they thay
parahumanoidarianised parahumanoidarianisd
roan' rohn
sitin' siting
talkinbout talkinbout
keyes keyes
funktion funktion
babey babey
trucedon't trucedo-nt
fraudently fraudently
gabbanna gabbanna
refrigerators ri-fri-juh-ray-tuhrs
yeayay yeayay
physi physi
song' sahng
propheciesand propheciesand
stranraer stranraer
drya drya
blackwards blackwards
soulbound soulbound
ishideous ishideous
josey josey
sasquash sasquash
stapped stappd
nukey nukey
prezzies prezzies
lindberg's lindbergs
goonz goonz
bouth bouth
yoube yoube
bonafied bonafid
funkdafied funkdafid
pinschers pinschers
heavenand heavenand
shalay shalay
rouault rouault
chuks chuks
skateaway skateaway
dumby dumby
amtrack amtrack
tupack tupack
cackling ka-kling
freebee freebee
bbd's bbds
nooky nouh-kee
freako freako
xxxx xxxx
colleek colleek
sexxxxx sexxxxx
badasses badasses
terri terri
buckhead buckhead
'birds' buhrds
mcds mcds
run ruhn
highjack hiy-jak
farcical fahr-si-kuhl
bryants bryants
teamless teamless
clansmen clansmen
mixalot mixalot
audible ah-duh-buhl
headside headside
five'll fiyvll
anbodys anbodys
baitest baitest
insultin' in-suhl-ting
dartboard dahrt-bord
fuscia fuscia
macoote macoote
fassy fassy
pouncin' pouncing
rrrrrgh rrrrrgh
bustaz' bustaz
nagging na-ging
colleen kah-leen
unpurposely unpurposely
kawasake kawasake
contoured kahn-touhrd
yams' yams
rosaleen rosaleen
behan behan
inggas inggas
peeked peekd
constructed kuhn-struhktd
dubh dubh
ryhthm ryhthm
owww owww
mourne mourne
vrrooommmm vrrooommmm
friendzone fren-zohn
simma simma
bloodclatt bloodclatt
96' 96
abrigo abrigo
letout letout
fukkin fukkin
choreo choreo
interlopers in-tuhr-loh-puhrs
schmeckt schmeckt
rozel rozel
'85er 85er
newnew newnew
chunnel chunnel
rustin rustin
aleast aleast
russianrushin russianrushin
shutted shuttd
mothafucke mothafucke
violations viy-uh-lay-shuhns
snowboardin snowboardin
vocaling vocaling
therea therea
'does duhz
undiminished uhn-duh-mi-nisht
bridezillas briyd-zi-luhs
potomac potomac
futuresexlovesounds futuresexlovesounds
basicly basicly
s'all sall
a'through athrough
denerio denerio
fuimos fuimos
pice piys
freakier freakier
projectionist pruh-jek-shnist
eahhh eahhh
clocktower clocktower
honeybabysweetiedoll honeybabysweetiedoll
conferred conferrd
feelings'll fee-lingsll
oriented or-ee-en-tuhd
lamorghini lamorghini
leapin leapin
rescuers rescuers
merengue muh-reng-gay
jane' jane
catwoman catwoman
squabbin squabbin
snakebit snayk-bit
turbines tuhr-buhns
brattt brattt
sequoias si-kwoy-uhs
bye's biys
remnant rem-nuhnt
ftl ftl
allianza allianza
bye biy
bllllatttt bllllatttt
glue gloo
arangements arangements
warrior's wor-yuhrs
tricepts tricepts
cumulo cumulo
rescued rescud
satchel sa-chuhl
bicepts bicepts
clearance klir-uhns
fiens fiens
platnum platnum
parklife parklife
nigaas nigaas
swiftly swif-lee
'hello' huh-loh
eject i-jekt
unitg unitg
maxfields maxfields
ento ento
mutley mutley
gwau gwau
emj emj
khvaaish khvaaish
impalis impalis
ywah ywah
contravene kahn-truh-veen
evigan evigan
ressss rayssss
weat weat
llapse llapse
iver iver
thot's thots
housequake housequake
pathtique pathtique
meekmill meekmill
buyed biyd
insanitys in-sa-nuh-tees
bastille ba-steel
rememberhow rememberhow
telllin' tellling
motorboating moh-tuhr-boh-ting
shaver's shay-vuhrs
slamhoundbarcodeblaster slamhoundbarcodeblaster
cousins kuh-zuhns
cattywampus cattywampus
psychotherapist siy-koh-ther-uh-pist
branford branford
contours kahn-touhrs
disclaimer dis-klay-muhr
guerro guerro
gimp gimp
withdraws with-drahs
raphip raphip
redos ree-doos
71' 71
exfoliating exfoliating
chande chande
condoleeza condoleeza
'nas nas
'political' puh-li-ti-kuhl
woooooooh woooooooh
grayskul grayskul
comparison's kuhm-per-uh-suhns
dynamite diy-nuh-miyt
eightball's eightballs
uplifing uplifing
sekken sekken
profesor profesor
angle's ang-guhls
gyrations jiy-ray-shuhns
bargin' barging
presentflash presentflash
smizer smizer
falsifying falsifying
aoow aoow
sing's sings
ranco ranco
'r' ahr
daub dahb
superpowered soo-puhr-paouhrd
itbegin itbegin
2oo 2oo
kamoze kamoze
provocative pruh-vah-kuh-tiv
cmj cmj
exhilarated ig-zi-luh-ray-tuhd
kornblum kornblum
hitotachi hitotachi
caskey caskey
d'arby darby
spacefish spacefish
fishscalesha fishscalesha
staul staul
boyle boyle
carolinians carolinians
hardback hahrd-bak
schluss schluss
38's 38s
mercado mercado
uugnhh uugnhh
capoo capoo
sofight sofight
innersence innersence
mandoo mandoo
bmd bmd
w12 w12
vertebrate vuhr-tuh-bruht
bogart's boh-gahrts
servin' suhr-ving
bondsman bahnz-muhn
zepeda zepeda
easley easley
keep's keeps
kneeew kneeew
dodds dodds
gomorrah's gomorrahs
yoit yoit
suzanka suzanka
naomi's naomis
punker puhng-kuhr
whazzup whazzup
menna menna
pictue pictue
dadadadada dadadadada
cathrene cathrene
hemme hemme
lbp lbp
mcnaughton mcnaughton
travelin's travelins
infiltrator in-fil-tray-tuhr
likelike likelike
g'bye gbye
ileave ileave
subhanallah subhanallah
paramore paramore
undressin undressin
playspot playspot
timelife timelife
lames'll laymsll
replicated replicatd
ricorn ricorn
cheques cheques
balderdash bahl-duhr-dash
grrrraaaaaaah grrrraaaaaaah
darundo darundo
orchid or-kuhd
lohner lohner
princely prins-lee
broadus broadus
illtownthat's illtownthats
barricade ber-uh-kayd
havocbig havocbig
chowin' chowing
bowand bowand
bunchy buhn-chee
ridicule'less ridiculeless
beeeee beeeee
kendrix kendrix
son suhn
doomsta doomsta
babbit babbit
hobbie hobbie
gilligan's gilligans
oj oj
gizmo giz-moh
strawed strahd
kumite kumite
jest jest
honeygrams honeygrams
decible decible
hells hels
laboratories laboratories
caring ker-ing
volunteers vah-luhn-tirs
shush shuhsh
proto proto
deat deat
zune zune
stog stog
pivots pi-vuhts
selfishly sel-fish-lee
clitted clittd
gape gayp
vash vash
wolfwood wolfwood
fennario fennario
vamper vamper
appalachians appalachians
o'mahony omahony
fouled faouhld
bidder bidder
checkity checkity
backgroundya'll backgroundyall
fib fib
pendulums pen-juh-luhms
selassi selassi
'emcan emcan
suplexes suplexes
chiggas chiggas
premeditation pree-me-duh-tay-shuhn
tou tou
unfaltered unfalterd
manatees ma-nuh-tees
remainings ri-may-nings
heirloom er-loom
soduku soduku
essy essy
buckeyed buckeyd
bloomin' bloo-muhn
whin win
commotions kuh-moh-shuhns
sherrill sherrill
sexts seksts
cheetoh cheetoh
deceivin deceivin
mesmerizes mez-muh-riyzs
abuja abuja
metatarsals me-tuh-tahr-suhls
implements im-pluh-muhnts
nighmares nighmares
deprivating deprivating
'proud' praouhd
twoooo twoooo
farak farak
devonian devonian
devoni devoni
cuancho cuancho
som'un sohmun
perjuror perjuror
nas'll nasll
mvps mvps
badabup badabup
oppressively oppressively
resurfacing resurfacing
mebelling mebelling
abracadab' abracadab
netoia netoia
bracken bra-kuhn
faints faynts
knah'mean knahmean
gs3 gs3
fit'na fitna
gc'd gcd
y'done ydone
waitdo waitdo
doggz doggz
beforewait beforewait
waggin waggin
doortheres doortheres
fuckerr fuckerr
recordable ri-kor-duh-buhl
urged urgd
blockheads blahk-heds
1990s 1990s
goochy goochy
np np
fgl fgl
cabbie ka-bee
'nail nayl
veddy veddy
untampered untamperd
devestatin' devestating
hyperventilating hyperventilating
awaymmad awaymmad
yeahoh yeahoh
sequined see-kwuhnd
gravitys gra-vuh-tees
thered therd
gnip gnip
ofdifferencefor ofdifferencefor
molte molte
cazzo cazzo
'strike striyk
stylus stiy-luhs
standby stan-biy
handeling handeling
rasin' rasing
siddhartha siddhartha
couch's kaouhchs
slayin slayin
manservants man-suhr-vuhnts
''kelly kelly
withuh withuh
missus mi-suhz
capisce kuh-peesh
cohina cohina
hippest hippest
quintessence kwin-te-sns
ylno ylno
refinements ri-fiyn-muhnts
adrie adrie
manipulators muh-ni-pyuh-lay-tuhrs
unfuckwittable unfuckwittable
drinkers dring-kuhrs
supergirl supergirl
cheekbones cheek-bohns
interuptions interuptions
panamera panamera
deprisa deprisa
bsing bsing
niches nichs
goading goading
styro styro
marcha marcha
venga venga
toques tohks
upcheck upcheck
tieso tieso
musicology myoo-zi-kah-luh-jee
srills srills
hyundais hyundais
garretts garretts
ahmadinejad ahmadinejad
daz's dazs
drillbit drillbit
cammeroand cammeroand
shivering's shi-vuh-rings
'bei bei
foutons foutons
tennesee tennesee
heelies heelies
cona cona
govina govina
potemkin potemkin
worthy's wuhr-thees
upbodies upbodies
allah'll allahll
gollados gollados
attacka attacka
crackers' kra-kuhrz
recollecting recollecting
sand's sands
dreamit dreamit
illustrating illustrating
zenbu zenbu
datin's datins
unwhole unwhole
teezie teezie
goldwater goldwater
feminism fe-muh-ni-zuhm
movin'' movin'
kershaw kershaw
hg hg
tomorrowtried tomorrowtrid
camina camina
congregations kahng-gri-gay-shuhns
priestly preest-lee
spirtual spirtual
ckwise ckwise
dramacydal dramacydal
tember tember
bazooti bazooti
mmmmtweak mmmmtweak
layover's lay-oh-vuhrs
consul kahn-suhl
aagh aagh
relaxin' relaxing
yanno yanno
ethan's ethans
blackhole blackhole
symbolise symbolise
babyfood babyfood
onand onand
touchie touchie
kenfolk kenfolk
spolin' spoling
carro carro
civility suh-vi-luh-tee
freshen' fre-shuhn
caminos caminos
tj's tjs
wrenched renchd
suspecting suspecting
smeered smeerd
snitiching snitiching
dola dola
arvo arvo
dropsie dropsie
manhattan's man-ha-tns
lithesome liyth-suhm
spend's spends
predicament's pri-di-kuh-muhnts
somebody' suhm-buh-dee
northline northline
depening depening
squaaaaaad squaaaaaad
youare youare
amba amba
incogneg' incogneg
yoor yoor
nocturnes nahk-tuhrns
ricco ricco
superficially soo-puhr-fi-shlee
loordd loordd
huhcall huhcall
sager sager
speng speng
frito's fritos
deities deities
hiker hiker
spaceball spaceball
betrayal's bi-trayls
sittingg sittingg
sentias sentias
techma techma
hells' hels
connive kuh-niyv
costez costez
zo zo
repoint repoint
'kon kon
reticle re-ti-kuhl
crunchtime crunchtime
water's wah-tuhrs
criptonites criptonites
gib gib
oohthis oohthis
anthropologie anthropologie
gansters gansters
yapped yappd
veloce vay-loh-chay
mari mari
